code,year,sectordeflator_VA_P,sectordeflator_GO_P,sectordeflator_II_P,IP_GFCF_market,deflator,_fillin
M-N,2009,.9962300000000001,.99250656,.9883978299999999,.9949341121793988,.98931,0
M-N,2010,1,1,1,1,1,0
M-N,2011,1.01588,1.01507665,1.0142155,1.017739101505978,1.00943,0
M-N,2012,1.02425,1.02658867,1.02898809,1.028603410557745,1.02112,0
M-N,2013,1.02697,1.03008728,1.03328562,1.032626183369822,1.02905,0
M-N,2014,1.03182,1.03256685,1.03334911,1.031410048928839,1.03498,0
M-N,2015,1.03931,1.03509096,1.03087409,1.030898669860722,1.04687,0
M-N,2016,1.044740528695836,1.040499443668088,1.03626053997887,1.036285248272532,1.052340030670166,1
M-N,2017,1.050190828318345,1.045927618003513,1.04166660040702,1.041691437601208,1.057829976081848,1
M-N,2018,1.060188074100642,1.055884280341174,1.051582700173531,1.051607773804305,1.067899942398071,1
M-N,2019,1.074173424820279,1.069812858053623,1.065454534079138,1.065479938465869,1.081987023353577,1
O,1952,,,,,,1
O,1953,,,,,,1
O,1954,,,,,,1
O,1955,,,,,,1
O,1956,,,,,,1
O,1957,,,,,,1
O,1958,,,,,,1
O,1959,,,,,,1
O,1960,,,,,,1
O,1961,,,,,,1
O,1962,,,,,,1
O,1963,,,,,,1
O,1964,,,,,,1
O,1965,,,,,,1
O,1966,,,,,,1
O,1967,,,,,,1
O,1968,,,,,,1
O,1969,,,,,,1
O,1970,,,,,.15977,0
O,1971,,,,,.1692,0
O,1972,,,,,.18071,0
O,1973,,,,,.19492,0
O,1974,,,,,.21796,0
O,1975,.2021393347412883,.2296549862724393,.3232294907074973,,.24795,0
O,1976,.22389,.2543664,.35800974,,.27463,0
O,1977,.25194,.28385981,.39122513,,.29875,0
O,1978,.28009,.30560349,.38700184,.3951031196971334,.32648,0
O,1979,.31264,.33756731,.41514178,.4358744505676199,.36017,0
O,1980,.3541299999999999,.38398287,.47789832,.4960620120947767,.40227,0
O,1981,.40042,.4332594,.53605707,.5597495450163303,.44932,0
O,1982,.45196,.48526481,.58711315,.6326733277225651,.50367,0
O,1983,.49978,.53120291,.62410911,.6865399134403484,.5523,0
O,1984,.5397,.57113956,.66281567,.7293136586108311,.59137,0
O,1985,.5648299999999999,.59857804,.6973946599999999,.7617239994968514,.62363,0
O,1986,.60366,.61981129,.66328908,.7895297251851026,.65524,0
O,1987,.61104,.62450096,.6602223100000001,.8088940468781413,.67156,0
O,1988,.6322099999999999,.6405008800000001,.66257577,.8283280733226913,.69313,0
O,1989,.6537500000000001,.66340925,.68917155,.8498207447508541,.71599,0
O,1990,.6665800000000001,.6769749,.70467055,.8586975808085746,.73511,0
O,1991,.6773399999999999,.68969284,.7225100999999999,.8821211351241308,.754,0
O,1992,.69643,.70919629,.74308382,.8771932681420896,.769,0
O,1993,.71601,.72486237,.7499009999999999,.8696007063531881,.78161,0
O,1994,.72763,.7357268,.75884564,.8679314860560655,.78893,0
O,1995,.7391800000000001,.7504009,.78239064,.8673846057345996,.79798,0
O,1996,.7543300000000001,.7638319699999999,.79105147,.8731732364327884,.80889,0
O,1997,.76447,.77520975,.80576105,.8694265941298686,.81602,0
O,1998,.77801,.78749183,.8142285300000001,.8661622825628201,.82379,0
O,1999,.7890600000000001,.79970486,.8299606900000001,.8673886454625638,.8256,0
O,2000,.80611,.8150970200000001,.84053352,.8940202939151136,.83834,0
O,2001,.82086,.82829245,.8490039899999999,.9037644157871479,.85512,0
O,2002,.85772,.85577647,.8502811,.910662003840373,.87283,0
O,2003,.8754999999999999,.87225009,.86309703,.9082883909713766,.88918,0
O,2004,.8976500000000001,.89235146,.87754409,.9174186755616884,.90381,0
O,2005,.91537,.91324354,.90739935,.9359927419758036,.92134,0
O,2006,.9308700000000001,.93178951,.93472312,.9617287901985674,.94126,0
O,2007,.95434,.9479969499999999,.93040975,.9772530754463074,.96539,0
O,2008,.97551,.97060552,.95704252,.9907554992518763,.98836,0
O,2009,.9847199999999999,.98048944,.96874916,.9949341121793988,.98931,0
O,2010,1,1,1,1,1,0
O,2011,1.01951,1.01939915,1.01908565,1.017739101505978,1.00943,0
O,2012,1.03199,1.03346376,1.03749826,1.028603410557745,1.02112,0
O,2013,1.03994,1.03929766,1.03757771,1.032626183369822,1.02905,0
O,2014,1.04177,1.04286561,1.04606206,1.031410048928839,1.03498,0
O,2015,1.0395,1.04156232,1.0473883,1.030898669860722,1.04687,0
O,2016,1.044931521470324,1.047004617358114,1.052861038854464,1.036285248272532,1.052340030670166,1
O,2017,1.050382817481713,1.052466728489071,1.058353702310132,1.041691437601208,1.057829976081848,1
O,2018,1.060381890896477,1.062485639603773,1.068428654215341,1.051607773804305,1.067899942398071,1
O,2019,1.074369798328392,1.076501298398125,1.082522709612811,1.065479938465869,1.081987023353577,1
O-U,1952,,,,,,1
O-U,1953,,,,,,1
O-U,1954,,,,,,1
O-U,1955,,,,,,1
O-U,1956,,,,,,1
O-U,1957,,,,,,1
O-U,1958,,,,,,1
O-U,1959,,,,,,1
O-U,1960,,,,,,1
O-U,1961,,,,,,1
O-U,1962,,,,,,1
O-U,1963,,,,,,1
O-U,1964,,,,,,1
O-U,1965,,,,,,1
O-U,1966,,,,,,1
O-U,1967,,,,,,1
O-U,1968,,,,,,1
O-U,1969,,,,,,1
O-U,1970,,,,,.15977,0
O-U,1971,,,,,.1692,0
O-U,1972,,,,,.18071,0
O-U,1973,,,,,.19492,0
O-U,1974,,,,,.21796,0
O-U,1975,.1708703488360027,.20622222391868,.341761646810077,,.24795,0
O-U,1976,.189256398067479,.228412217603497,.37853599944929,,.27463,0
O-U,1977,.212294175015707,.254000564375286,.410928468228819,,.29875,0
O-U,1978,.237690017688788,.277493871586519,.418857866674634,.3951031196971334,.32648,0
O-U,1979,.264761506534084,.305384428952806,.44496336480691,.4358744505676199,.36017,0
O-U,1980,.299162864408646,.345609511066752,.505952436740936,.4960620120947767,.40227,0
O-U,1981,.340239355181821,.39277433349253,.573838549380523,.5597495450163303,.44932,0
O-U,1982,.387242213685657,.441096819276495,.6197026274718,.6326733277225651,.50367,0
O-U,1983,.427149748500738,.481269263966119,.654631086463759,.6865399134403484,.5523,0
O-U,1984,.460476482254182,.5159807584723271,.6902308064641081,.7293136586108311,.59137,0
O-U,1985,.480348889401953,.538979239507321,.724038214060259,.7617239994968514,.62363,0
O-U,1986,.510937974280819,.5590936358708131,.6981606102275729,.7895297251851026,.65524,0
O-U,1987,.524416567939303,.5699556341697091,.697836677896578,.8088940468781413,.67156,0
O-U,1988,.5411296769648239,.5872201749621691,.716327520024735,.8283280733226913,.69313,0
O-U,1989,.560960965911393,.609424243077958,.745983285700732,.8498207447508541,.71599,0
O-U,1990,.582751843488127,.627620449344212,.7499035179718079,.8586975808085746,.73511,0
O-U,1991,.60111897184452,.642808234565504,.753604233709523,.8821211351241308,.754,0
O-U,1992,.625311686743395,.663363619715468,.760672139835473,.8771932681420896,.769,0
O-U,1993,.645748312167726,.681427426287008,.769965584730852,.8696007063531881,.78161,0
O-U,1994,.661691799798325,.6954117760157701,.776593521461416,.8679314860560655,.78893,0
O-U,1995,.6781751707477559,.7180810560760089,.8207295823076111,.8673846057345996,.79798,0
O-U,1996,.7026067839810309,.7318476424488649,.800109420637503,.8731732364327884,.80889,0
O-U,1997,.718940489211873,.746224594664141,.807129354222665,.8694265941298686,.81602,0
O-U,1998,.736259368783819,.759273811670667,.8051812207719451,.8661622825628201,.82379,0
O-U,1999,.754126092154316,.772610550422541,.80298598540244,.8673886454625638,.8256,0
O-U,2000,.7773974897874819,.790424649323258,.826809722767663,.8940202939151136,.83834,0
O-U,2001,.796006558214808,.809094639304636,.8455689236557571,.9037644157871479,.85512,0
O-U,2002,.8317127991332139,.838169213267726,.85292538123288,.910662003840373,.87283,0
O-U,2003,.8575117251584081,.8608643836012131,.866082409731044,.9082883909713766,.88918,0
O-U,2004,.876749456503651,.880624755304124,.885916119806178,.9174186755616884,.90381,0
O-U,2005,.903148256412154,.9046058616893969,.902511027226631,.9359927419758036,.92134,0
O-U,2006,.92190669077933,.926624206466455,.9344468531137901,.9617287901985674,.94126,0
O-U,2007,.9508525221427629,.9469125194222591,.9344725496605539,.9772530754463074,.96539,0
O-U,2008,.9698745744595,.9690147507635121,.966440371412267,.9907554992518763,.98836,0
O-U,2009,.9866717799215501,.984813666875379,.9791921121743979,.9949341121793988,.98931,0
O-U,2010,1,1,1,1,1,0
O-U,2011,1.01450463166056,1.01470449290753,1.01532131247294,1.017739101505978,1.00943,0
O-U,2012,1.02497438947254,1.02645446996435,1.03087887906753,1.028603410557745,1.02112,0
O-U,2013,1.03729758914595,1.03654761183574,1.04305802509238,1.032626183369822,1.02905,0
O-U,2014,1.04558858447591,1.04306186713307,1.04454049276563,1.031410048928839,1.03498,0
O-U,2015,1.04786625023732,1.04566048598082,1.04808733763076,1.030898669860722,1.04687,0
O-U,2016,1.053341486443372,1.051124196784354,1.053563729046937,1.036285248272532,1.052340030670166,1
O-U,2017,1.058836656342736,1.056607799320665,1.059060058362199,1.041691437601208,1.057829976081848,1
O-U,2018,1.068916205707793,1.06666613117852,1.069141734393035,1.051607773804305,1.067899942398071,1
O-U,2019,1.083016692585471,1.080736936453277,1.083245196306782,1.065479938465869,1.081987023353577,1
P,1952,,,,,,1
P,1953,,,,,,1
P,1954,,,,,,1
P,1955,,,,,,1
P,1956,,,,,,1
P,1957,,,,,,1
P,1958,,,,,,1
P,1959,,,,,,1
P,1960,,,,,,1
P,1961,,,,,,1
P,1962,,,,,,1
P,1963,,,,,,1
P,1964,,,,,,1
P,1965,,,,,,1
P,1966,,,,,,1
P,1967,,,,,,1
P,1968,,,,,,1
P,1969,,,,,,1
P,1970,,,,,.15977,0
P,1971,,,,,.1692,0
P,1972,,,,,.18071,0
P,1973,,,,,.19492,0
P,1974,,,,,.21796,0
P,1975,.1328635691657867,.1571641046990497,.4087943334741289,,.24795,0
P,1976,.14716,.17407533,.45278156,,.27463,0
P,1977,.16525,.1933718,.47016628,,.29875,0
P,1978,.18333,.21123367,.46596638,.3951031196971334,.32648,0
P,1979,.20418,.23147797,.46093331,.4358744505676199,.36017,0
P,1980,.23181,.2625607,.51981766,.4960620120947767,.40227,0
P,1981,.26748,.3021615,.58922578,.5597495450163303,.44932,0
P,1982,.31575,.3513145,.6286063399999999,.6326733277225651,.50367,0
P,1983,.34261,.37671895,.62913779,.6865399134403484,.5523,0
P,1984,.37277,.4059605100000001,.63814231,.7293136586108311,.59137,0
P,1985,.3862,.4200271,.6549644600000001,.7617239994968514,.62363,0
P,1986,.41099,.43471888,.57966047,.7895297251851026,.65524,0
P,1987,.42866,.44792733,.55797146,.8088940468781413,.67156,0
P,1988,.43594,.4530162,.54841882,.8283280733226913,.69313,0
P,1989,.44901,.46905916,.58509873,.8498207447508541,.71599,0
P,1990,.47554,.49474398,.6039854600000001,.8586975808085746,.73511,0
P,1991,.49788,.51380964,.6008925399999999,.8821211351241308,.754,0
P,1992,.52712,.53710054,.5866619200000001,.8771932681420896,.769,0
P,1993,.54806,.55822806,.60857156,.8696007063531881,.78161,0
P,1994,.56535,.57568042,.6266562600000001,.8679314860560655,.78893,0
P,1995,.59697,.61060205,.68186126,.8673846057345996,.79798,0
P,1996,.60622,.62304399,.7138708699999999,.8731732364327884,.80889,0
P,1997,.6319,.64883975,.73988917,.8694265941298686,.81602,0
P,1998,.65459,.6677357100000001,.7354686100000001,.8661622825628201,.82379,0
P,1999,.67861,.6907436,.75196295,.8673886454625638,.8256,0
P,2000,.70949,.71877158,.76486628,.8940202939151136,.83834,0
P,2001,.7332899999999999,.7422413400000001,.78626525,.9037644157871479,.85512,0
P,2002,.7779600000000001,.7832537000000001,.80869957,.910662003840373,.87283,0
P,2003,.80298,.8053318500000001,.8159797000000001,.9082883909713766,.88918,0
P,2004,.80223,.81104754,.8548640500000001,.9174186755616884,.90381,0
P,2005,.83667,.84056471,.85962007,.9359927419758036,.92134,0
P,2006,.8606999999999999,.86750087,.9007632800000001,.9617287901985674,.94126,0
P,2007,.8900199999999999,.89731113,.9330067200000001,.9772530754463074,.96539,0
P,2008,.9386199999999999,.9431273,.96498721,.9907554992518763,.98836,0
P,2009,.97565,.97723033,.9846904399999999,.9949341121793988,.98931,0
P,2010,1,1,1,1,1,0
P,2011,1.01334,1.01676246,1.03298518,1.017739101505978,1.00943,0
P,2012,1.01596,1.02290835,1.05575465,1.028603410557745,1.02112,0
P,2013,1.02661,1.03319066,1.064366,1.032626183369822,1.02905,0
P,2014,1.03763,1.04273525,1.06720874,1.031410048928839,1.03498,0
P,2015,1.03294,1.03906652,1.06821911,1.030898669860722,1.04687,0
P,2016,1.038337244624874,1.044495776481457,1.07380069252138,1.036285248272532,1.052340030670166,1
P,2017,1.043754138999097,1.049944799257834,1.079402595911119,1.041691437601208,1.057829976081848,1
P,2018,1.053690110998179,1.059939702977222,1.089677921840839,1.051607773804305,1.067899942398071,1
P,2019,1.067589744574631,1.073921777337358,1.104052284541831,1.065479938465869,1.081987023353577,1
Q,1952,,,,,,1
Q,1953,,,,,,1
Q,1954,,,,,,1
Q,1955,,,,,,1
Q,1956,,,,,,1
Q,1957,,,,,,1
Q,1958,,,,,,1
Q,1959,,,,,,1
Q,1960,,,,,,1
Q,1961,,,,,,1
Q,1962,,,,,,1
Q,1963,,,,,,1
Q,1964,,,,,,1
Q,1965,,,,,,1
Q,1966,,,,,,1
Q,1967,,,,,,1
Q,1968,,,,,,1
Q,1969,,,,,,1
Q,1970,,,,,.15977,0
Q,1971,,,,,.1692,0
Q,1972,,,,,.18071,0
Q,1973,,,,,.19492,0
Q,1974,,,,,.21796,0
Q,1975,.1645446145723337,.2158338977296727,.4977882679514256,,.24795,0
Q,1976,.18225,.23905813,.55135145,,.27463,0
Q,1977,.20271,.2614998,.57437754,,.29875,0
Q,1978,.22582,.28842141,.6166826799999999,.3951031196971334,.32648,0
Q,1979,.25056,.31617936,.65333246,.4358744505676199,.36017,0
Q,1980,.28099,.3553655100000001,.7389697099999999,.4960620120947767,.40227,0
Q,1981,.31626,.40208525,.8485826900000001,.5597495450163303,.44932,0
Q,1982,.35449,.44257128,.88740487,.6326733277225651,.50367,0
Q,1983,.39407,.48533348,.9362087,.6865399134403484,.5523,0
Q,1984,.42152,.51592152,.97658892,.7293136586108311,.59137,0
Q,1985,.43881,.53886035,1.03067823,.7617239994968514,.62363,0
Q,1986,.46376,.56081232,1.02120809,.7895297251851026,.65524,0
Q,1987,.47638,.5721092999999999,1.01885567,.8088940468781413,.67156,0
Q,1988,.495,.60054569,1.10562582,.8283280733226913,.69313,0
Q,1989,.51703,.6254185600000001,1.14096166,.8498207447508541,.71599,0
Q,1990,.5432399999999999,.6413006099999999,1.08462168,.8586975808085746,.73511,0
Q,1991,.56701,.65458319,1.03440186,.8821211351241308,.754,0
Q,1992,.59068,.6722025899999999,1.01547717,.8771932681420896,.769,0
Q,1993,.60992,.68869456,1.01353816,.8696007063531881,.78161,0
Q,1994,.62964,.7027784499999999,.9941062100000001,.8679314860560655,.78893,0
Q,1995,.63786,.7269229500000001,1.10602867,.8673846057345996,.79798,0
Q,1996,.68536,.7409450099999999,.96289435,.8731732364327884,.80889,0
Q,1997,.7007599999999999,.75114083,.9479544099999999,.8694265941298686,.81602,0
Q,1998,.71443,.76129698,.94196455,.8661622825628201,.82379,0
Q,1999,.7366200000000001,.77205239,.90450348,.8673886454625638,.8256,0
Q,2000,.76022,.78766836,.88947816,.8940202939151136,.83834,0
Q,2001,.77899,.80827962,.9171708099999999,.9037644157871479,.85512,0
Q,2002,.8081999999999999,.8305153799999999,.91197485,.910662003840373,.87283,0
Q,2003,.8488599999999999,.8643720899999999,.9201941100000001,.9082883909713766,.88918,0
Q,2004,.87779,.89092427,.93767645,.9174186755616884,.90381,0
Q,2005,.9092,.91639559,.94163109,.9359927419758036,.92134,0
Q,2006,.92876,.9393127699999999,.97723975,.9617287901985674,.94126,0
Q,2007,.9636199999999999,.95849563,.93995111,.9772530754463074,.96539,0
Q,2008,.9748300000000001,.97162063,.96023875,.9907554992518763,.98836,0
Q,2009,.99035,.98745908,.97720001,.9949341121793988,.98931,0
Q,2010,1,1,1,1,1,0
Q,2011,1.00835,1.00873728,1.01011168,1.017739101505978,1.00943,0
Q,2012,1.01776,1.01821474,1.01982476,1.028603410557745,1.02112,0
Q,2013,1.0315,1.03050432,1.02719128,1.032626183369822,1.02905,0
Q,2014,1.04234,1.03739379,1.0210278,1.031410048928839,1.03498,0
Q,2015,1.05214,1.0457917,1.02480505,1.030898669860722,1.04687,0
Q,2016,1.057637567099362,1.051256096413695,1.030159788462695,1.036285248272532,1.052340030670166,1
Q,2017,1.063155149192121,1.056740387056268,1.035534021922547,1.041691437601208,1.057829976081848,1
Q,2018,1.073275808261491,1.066799981077289,1.04539174287567,1.051607773804305,1.067899942398071,1
Q,2019,1.087433804341736,1.080872552017802,1.059181909470339,1.065479938465869,1.081987023353577,1
R,1952,,,,,,1
R,1953,,,,,,1
R,1954,,,,,,1
R,1955,,,,,,1
R,1956,,,,,,1
R,1957,,,,,,1
R,1958,,,,,,1
R,1959,,,,,,1
R,1960,,,,,,1
R,1961,,,,,,1
R,1962,,,,,,1
R,1963,,,,,,1
R,1964,,,,,,1
R,1965,,,,,,1
R,1966,,,,,,1
R,1967,,,,,,1
R,1968,,,,,,1
R,1969,,,,,,1
R,1970,,,,,.15977,0
R,1971,,,,,.1692,0
R,1972,,,,,.18071,0
R,1973,,,,,.19492,0
R,1974,,,,,.21796,0
R,1975,.1842809398099261,.1973510368004224,.1817770808870116,,.24795,0
R,1976,.20411,.21858647,.20133672,,.27463,0
R,1977,.23561,.25899565,.24321543,,.29875,0
R,1978,.27444,.28438777,.25524156,.3951031196971334,.32648,0
R,1979,.30738,.31434117,.27893346,.4358744505676199,.36017,0
R,1980,.34758,.35378022,.31266474,.4960620120947767,.40227,0
R,1981,.3963,.40202003,.35436251,.5597495450163303,.44932,0
R,1982,.43864,.44546779,.39299696,.6326733277225651,.50367,0
R,1983,.47997,.48546697,.42685063,.6865399134403484,.5523,0
R,1984,.51246,.52410822,.46529218,.7293136586108311,.59137,0
R,1985,.53775,.54827892,.48543348,.7617239994968514,.62363,0
R,1986,.57825,.57227292,.4938440099999999,.7895297251851026,.65524,0
R,1987,.6015999999999999,.58897836,.50348269,.8088940468781413,.67156,0
R,1988,.62002,.60244241,.51157222,.8283280733226913,.69313,0
R,1989,.6458400000000001,.6269917199999999,.53198194,.8498207447508541,.71599,0
R,1990,.66235,.64357326,.54655254,.8586975808085746,.73511,0
R,1991,.67771,.65744274,.55744061,.8821211351241308,.754,0
R,1992,.71114,.68113899,.57062048,.8771932681420896,.769,0
R,1993,.7392400000000001,.7042723399999999,.58699682,.8696007063531881,.78161,0
R,1994,.75378,.71689123,.59648851,.8679314860560655,.78893,0
R,1995,.78338,.7359561499999999,.60452266,.8673846057345996,.79798,0
R,1996,.8022199999999999,.7540791900000001,.61979373,.8731732364327884,.80889,0
R,1997,.8062999999999999,.7620642,.6301382600000001,.8694265941298686,.81602,0
R,1998,.8220099999999999,.7679617799999999,.62652983,.8661622825628201,.82379,0
R,1999,.82997,.7692263699999999,.6218383200000001,.8673886454625638,.8256,0
R,2000,.8654900000000001,.79224346,.71458358,.8940202939151136,.83834,0
R,2001,.8673099999999999,.8073096700000001,.74223804,.9037644157871479,.85512,0
R,2002,.88676,.8519954599999999,.7583445600000001,.910662003840373,.87283,0
R,2003,.87854,.8604782400000001,.78440931,.9082883909713766,.88918,0
R,2004,.9111199999999999,.88540493,.8274030999999999,.9174186755616884,.90381,0
R,2005,.93745,.9084199599999999,.8460728799999999,.9359927419758036,.92134,0
R,2006,.95636,.9310998100000001,.8718164,.9617287901985674,.94126,0
R,2007,.99431,.94983101,.89790097,.9772530754463074,.96539,0
R,2008,.98532,.9803760300000001,.9746886600000001,.9907554992518763,.98836,0
R,2009,.9882899999999999,.98838956,.98850638,.9949341121793988,.98931,0
R,2010,1,1,1,1,1,0
R,2011,1.0271,1.01540692,1.00254301,1.017739101505978,1.00943,0
R,2012,1.05264,1.03932677,1.02467518,1.028603410557745,1.02112,0
R,2013,1.07805,1.05483411,1.05323117,1.032626183369822,1.02905,0
R,2014,1.08644,1.06160669,1.05832396,1.031410048928839,1.03498,0
R,2015,1.08534,1.06442474,1.06556952,1.030898669860722,1.04687,0
R,2016,1.091011041378164,1.069986496449113,1.071137258072152,1.036285248272532,1.052340030670166,1
R,2017,1.096702729317559,1.075568501585801,1.076725266609174,1.041691437601208,1.057829976081848,1
R,2018,1.107142743112634,1.085807329021829,1.086975105819386,1.051607773804305,1.067899942398071,1
R,2019,1.121747491022353,1.100130633236701,1.101313814629419,1.065479938465869,1.081987023353577,1
R-S,1952,,,,,,1
R-S,1953,,,,,,1
R-S,1954,,,,,,1
R-S,1955,,,,,,1
R-S,1956,,,,,,1
R-S,1957,,,,,,1
R-S,1958,,,,,,1
R-S,1959,,,,,,1
R-S,1960,,,,,,1
R-S,1961,,,,,,1
R-S,1962,,,,,,1
R-S,1963,,,,,,1
R-S,1964,,,,,,1
R-S,1965,,,,,,1
R-S,1966,,,,,,1
R-S,1967,,,,,,1
R-S,1968,,,,,,1
R-S,1969,,,,,,1
R-S,1970,,,,,.15977,0
R-S,1971,,,,,.1692,0
R-S,1972,,,,,.18071,0
R-S,1973,,,,,.19492,0
R-S,1974,,,,,.21796,0
R-S,1975,.1866086342089102,.2087875794681711,.2099249910681567,,.24795,0
R-S,1976,.206688159761214,.231253611410945,.232513411159701,,.27463,0
R-S,1977,.233687126042337,.263519147509533,.267592037035909,,.29875,0
R-S,1978,.278562328078504,.294513303419077,.274399322491795,.3951031196971334,.32648,0
R-S,1979,.310892008958466,.325024357345143,.297979960932673,.4358744505676199,.36017,0
R-S,1980,.350217353122898,.365637072082942,.33454908525227,.4960620120947767,.40227,0
R-S,1981,.403997697945512,.419665154830265,.381314773365222,.5597495450163303,.44932,0
R-S,1982,.452720196167554,.467991507843667,.422246141539106,.6326733277225651,.50367,0
R-S,1983,.5024189858770111,.513459767929306,.455752075431761,.6865399134403484,.5523,0
R-S,1984,.537258878126595,.5510389855888129,.491674585249172,.7293136586108311,.59137,0
R-S,1985,.564192799518666,.577721079568956,.514280625598725,.7617239994968514,.62363,0
R-S,1986,.6004513495675741,.600344407103146,.516596942829886,.7895297251851026,.65524,0
R-S,1987,.62662111049956,.6239692035660029,.533754048967071,.8088940468781413,.67156,0
R-S,1988,.6483461213894059,.643318198722894,.5475382881109619,.8283280733226913,.69313,0
R-S,1989,.672340391504343,.668627924692431,.5709240299676001,.8498207447508541,.71599,0
R-S,1990,.6920541466254,.68940897155825,.590133282308941,.8586975808085746,.73511,0
R-S,1991,.7017527913739769,.7070903619364369,.615962987687503,.8821211351241308,.754,0
R-S,1992,.7279751304255611,.7310768621133791,.6338154968866241,.8771932681420896,.769,0
R-S,1993,.75285053919552,.7535101493824981,.6496629908318561,.8696007063531881,.78161,0
R-S,1994,.7642075161512151,.768767064176504,.668012093448933,.8679314860560655,.78893,0
R-S,1995,.7830969914330259,.784852585694349,.6778680764248941,.8673846057345996,.79798,0
R-S,1996,.797676965071912,.80031301627504,.692387898755636,.8731732364327884,.80889,0
R-S,1997,.811577227508289,.81066352996186,.696109240398192,.8694265941298686,.81602,0
R-S,1998,.838973553069235,.8210488308784321,.681219374467136,.8661622825628201,.82379,0
R-S,1999,.849421685180335,.825410090401936,.676773387863867,.8673886454625638,.8256,0
R-S,2000,.873039187307711,.8364141432698401,.770768505229711,.8940202939151136,.83834,0
R-S,2001,.889561137248966,.855630192492552,.7936195854947211,.9037644157871479,.85512,0
R-S,2002,.9208081315580441,.8846691223194609,.814679684396847,.910662003840373,.87283,0
R-S,2003,.923803778744711,.896093154695769,.8376265256357059,.9082883909713766,.88918,0
R-S,2004,.9449682681811611,.9192717842148239,.856686075596251,.9174186755616884,.90381,0
R-S,2005,.9609798418580939,.936504850592909,.875136165491483,.9359927419758036,.92134,0
R-S,2006,.9755260673154901,.957322317122119,.9040269524358381,.9617287901985674,.94126,0
R-S,2007,1.00135580925249,.9752706712181779,.935397556771305,.9772530754463074,.96539,0
R-S,2008,.9961637985683509,.993732840019151,.9901175355070031,.9907554992518763,.98836,0
R-S,2009,1.0010592872739,.998545838872728,.9948653410455011,.9949341121793988,.98931,0
R-S,2010,1,1,1,1,1,0
R-S,2011,1.02195923399152,1.0153996766507,1.00596059506063,1.017739101505978,1.00943,0
R-S,2012,1.04539633007477,1.03524815528293,1.0207399774645,1.028603410557745,1.02112,0
R-S,2013,1.06989417193737,1.04989010131234,1.06099402071841,1.032626183369822,1.02905,0
R-S,2014,1.08337590769647,1.05802185025429,1.06190318455426,1.031410048928839,1.03498,0
R-S,2015,1.08890377794319,1.06452112463017,1.06999147551054,1.030898669860722,1.04687,0
R-S,2016,1.094593440520405,1.070083384701398,1.075582318870135,1.036285248272532,1.052340030670166,1
R-S,2017,1.100303817453054,1.075665895293737,1.081193516814023,1.041691437601208,1.057829976081848,1
R-S,2018,1.11077811164956,1.08590564986492,1.091485891337161,1.051607773804305,1.067899942398071,1
R-S,2019,1.125430815110965,1.10023025106804,1.105884103662681,1.065479938465869,1.081987023353577,1
S,1952,,,,,,1
S,1953,,,,,,1
S,1954,,,,,,1
S,1955,,,,,,1
S,1956,,,,,,1
S,1957,,,,,,1
S,1958,,,,,,1
S,1959,,,,,,1
S,1960,,,,,,1
S,1961,,,,,,1
S,1962,,,,,,1
S,1963,,,,,,1
S,1964,,,,,,1
S,1965,,,,,,1
S,1966,,,,,,1
S,1967,,,,,,1
S,1968,,,,,,1
S,1969,,,,,,1
S,1970,,,,,.15977,0
S,1971,,,,,.1692,0
S,1972,,,,,.18071,0
S,1973,,,,,.19492,0
S,1974,,,,,.21796,0
S,1975,.1891653643083422,.2200539592397044,.2556838857972545,,.24795,0
S,1976,.20952,.24373228,.28319607,,.27463,0
S,1977,.23432,.26887872,.30403017,,.29875,0
S,1978,.28284,.30509008,.30070007,.3951031196971334,.32648,0
S,1979,.31504,.33624437,.32322788,.4358744505676199,.36017,0
S,1980,.3541299999999999,.37811049,.36379839,.4960620120947767,.40227,0
S,1981,.41125,.43774678,.4182281,.5597495450163303,.44932,0
S,1982,.46415,.4908772,.46203438,.6326733277225651,.50367,0
S,1983,.51933,.54176086,.49374669,.6865399134403484,.5523,0
S,1984,.55584,.5783585099999999,.52383491,.7293136586108311,.59137,0
S,1985,.58397,.60756953,.55023084,.7617239994968514,.62363,0
S,1986,.61765,.62883329,.54131612,.7895297251851026,.65524,0
S,1987,.64577,.6594395799999999,.5715395999999999,.8088940468781413,.67156,0
S,1988,.66975,.68475611,.59515745,.8283280733226913,.69313,0
S,1989,.6926600000000001,.7108408799999999,.6231519999999999,.8498207447508541,.71599,0
S,1990,.7145600000000001,.73582583,.6498898900000001,.8586975808085746,.73511,0
S,1991,.72068,.7572672300000001,.70074423,.8821211351241308,.754,0
S,1992,.74247,.78158742,.72640011,.8771932681420896,.769,0
S,1993,.76547,.8033471299999999,.74044241,.8696007063531881,.78161,0
S,1994,.77491,.82126037,.77575211,.8679314860560655,.78893,0
S,1995,.78727,.83452306,.78863502,.8673846057345996,.79798,0
S,1996,.7993399999999999,.84763992,.80172915,.8731732364327884,.80889,0
S,1997,.8193300000000001,.86022467,.79451227,.8694265941298686,.81602,0
S,1998,.8541500000000001,.87479061,.76154484,.8661622825628201,.82379,0
S,1999,.8662300000000001,.8820148799999999,.75750045,.8673886454625638,.8256,0
S,2000,.8821899999999999,.88188951,.85306573,.8940202939151136,.83834,0
S,2001,.9089700000000001,.9051317799999999,.8690249,.9037644157871479,.85512,0
